time,us_dollar,rolling_mean,rev_rolling_mean
2005-02-25,1.3165,1.3011533333333334,0.7685489283866108
2005-02-28,1.3257,1.3017266666666667,0.7682104282004927
2005-03-01,1.3216,1.3022466666666668,0.7679036741631129
2005-03-02,1.3101,1.3023066666666667,0.7678682952300021
2005-03-03,1.3144,1.3030000000000002,0.7674597083653107
2005-03-04,1.3115,1.3035066666666668,0.7671614005298527
2005-03-07,1.3197,1.3039466666666668,0.7669025318008915
2005-03-08,1.3246,1.3046833333333332,0.7664695136750936
2005-03-09,1.3346,1.30582,0.7658023311022959
2005-03-10,1.3409,1.3070966666666666,0.7650543571120728
2005-03-11,1.3416,1.308366666666667,0.7643117372805787
2005-03-14,1.3372,1.30949,0.7636560798478796
2005-03-15,1.3383,1.3106766666666667,0.7629646772786576
2005-03-16,1.3373,1.3117166666666666,0.7623597575695971
2005-03-17,1.3378,1.3129733333333333,0.7616300914971617
2005-03-18,1.3279,1.3140433333333335,0.7610099108857393
2005-03-21,1.3199,1.3152266666666668,0.7603252164392449
2005-03-22,1.3175,1.3165966666666666,0.7595340511774044
2005-03-23,1.305,1.317556666666667,0.7589806384039142
2005-03-24,1.2982,1.3182399999999999,0.7585872071853381
2005-03-25,1.2982,1.3186633333333333,0.758343676298474
2005-03-28,1.2982,1.3187133333333334,0.7583149231321439
2005-03-29,1.2926,1.3184133333333332,0.7584874748434988
2005-03-30,1.2943,1.3180900000000002,0.7586735351910718
2005-03-31,1.2964,1.3178333333333332,0.758821297584419
2005-04-01,1.2959,1.3175666666666668,0.7589748779315404
2005-04-04,1.2883,1.3169933333333332,0.7593052862834032
2005-04-05,1.281,1.3157166666666666,0.7600420556604133
2005-04-06,1.286,1.3145733333333334,0.7607030925116387
2005-04-07,1.2923,1.31345,0.7613536868552286
2005-04-08,1.2819,1.3122966666666664,0.7620228149630801
2005-04-11,1.2971,1.3113433333333333,0.762576797838349
2005-04-12,1.2985,1.3105733333333334,0.7630248339149278
2005-04-13,1.2922,1.3099766666666666,0.7633723755893872
2005-04-14,1.282,1.3088966666666666,0.7640022512599671
2005-04-15,1.2868,1.3080733333333332,0.76448313295381
2005-04-18,1.2967,1.3073066666666666,0.7649314621409922
2005-04-19,1.2996,1.3064733333333334,0.7654193732746172
2005-04-20,1.3049,1.3054833333333336,0.7659998212667083
2005-04-21,1.3058,1.3043133333333334,0.7666869412768915
2005-04-22,1.3077,1.3031833333333334,0.7673517412489929
2005-04-25,1.2966,1.30183,0.7681494511572171
2005-04-26,1.2981,1.30049,0.7689409376465794
2005-04-27,1.292,1.29898,0.769834793453325
2005-04-28,1.2905,1.2974033333333332,0.770770333563708
2005-04-29,1.2957,1.29633,0.7714085148071864
2005-05-02,1.2863,1.29521,0.7720755707568657
2005-05-03,1.2856,1.2941466666666666,0.772709945292136
2005-05-04,1.2953,1.293823333333333,0.7729030496177995
2005-05-05,1.2954,1.29373,0.772958809025067
2005-05-06,1.2947,1.2936133333333333,0.7730285195988498
2005-05-09,1.2824,1.2930866666666667,0.77334336961173
2005-05-10,1.2854,1.2928466666666667,0.7734869306491617
2005-05-11,1.2882,1.2926433333333334,0.7736086004646808
2005-05-12,1.2771,1.2920000000000003,0.7739938080495354
2005-05-13,1.2635,1.29092,0.7746413410590895
2005-05-16,1.2616,1.29003,0.7751757711060983
2005-05-17,1.2636,1.28945,0.7755244484082361
2005-05-18,1.2621,1.2886533333333332,0.7760038903661705
2005-05-19,1.2642,1.2877166666666668,0.7765683444857175
2005-05-20,1.2607,1.28701,0.776994739745612
2005-05-23,1.2548,1.2856,0.7778469197261978
2005-05-24,1.2617,1.2843733333333334,0.7785898181214185
2005-05-25,1.2564,1.2831800000000002,0.7793138920494396
2005-05-26,1.2523,1.28219,0.7799156131306593
2005-05-27,1.2551,1.2811333333333332,0.7805588801581933
2005-05-30,1.2472,1.2794833333333335,0.7815654756477223
2005-05-31,1.2331,1.2772666666666666,0.7829218643979332
2005-06-01,1.2228,1.27453,0.7846029516763042
2005-06-02,1.2263,1.27188,0.7862376953800674
2005-06-03,1.2289,1.2692533333333336,0.7878647813937851
2005-06-06,1.2272,1.2669399999999997,0.7893033608537107
2005-06-07,1.2285,1.26462,0.7907513719536303
2005-06-08,1.2324,1.2626333333333333,0.791995564824837
2005-06-09,1.2239,1.2604133333333334,0.79339052797495
2005-06-10,1.2229,1.2579866666666668,0.7949209848541055
2005-06-13,1.2062,1.2553166666666666,0.7966117447124895
2005-06-14,1.211,1.2528299999999999,0.7981928912941102
2005-06-15,1.2069,1.2498833333333335,0.800074673636206
2005-06-16,1.2115,1.247086666666667,0.8018688890908409
2005-06-17,1.2177,1.2445200000000003,0.8035226432680871
2005-06-20,1.221,1.2424733333333333,0.8048462475385119
2005-06-21,1.2092,1.2399333333333333,0.8064949728480025
2005-06-22,1.2111,1.2373633333333336,0.8081700605319374
2005-06-23,1.2066,1.2350133333333333,0.8097078574050482
2005-06-24,1.2082,1.23317,0.8109182026808955
2005-06-27,1.2164,1.2316633333333333,0.811910181083034
2005-06-28,1.2095,1.22986,0.8131006781259655
2005-06-29,1.2054,1.22797,0.81435214215331
2005-06-30,1.2092,1.2261366666666667,0.8155697706345948
2005-07-01,1.2087,1.2244033333333335,0.8167243364795369
2005-07-04,1.1894,1.2222233333333332,0.8181810743808415
2005-07-05,1.1883,1.2197766666666667,0.8198222078905154
2005-07-06,1.1913,1.2176066666666665,0.8212832825050236
2005-07-07,1.1957,1.2157200000000001,0.8225578258151547
2005-07-08,1.1904,1.2135633333333333,0.8240196226539475
2005-07-11,1.2006,1.21201,0.8250757006955388
2005-07-12,1.2166,1.21146,0.8254502831294471
2005-07-13,1.2184,1.2113133333333332,0.8255502292277804
2005-07-14,1.2067,1.21066,0.8259957378619925
2005-07-15,1.2073,1.20994,0.8264872638312644
2005-07-18,1.2054,1.2092133333333335,0.8269839344587665
2005-07-19,1.1965,1.2081466666666667,0.8277140744501219
2005-07-20,1.2063,1.2072766666666666,0.8283105501914778
2005-07-21,1.2187,1.2071033333333332,0.8284294909853065
2005-07-22,1.2143,1.2068166666666664,0.8286262757392039
2005-07-25,1.2065,1.2068266666666667,0.82861940958105
2005-07-26,1.1987,1.2064166666666667,0.8289010154037438
2005-07-27,1.199,1.2061533333333332,0.8290819851539053
2005-07-28,1.21,1.2061033333333333,0.8291163554255992
2005-07-29,1.2093,1.2058233333333332,0.8293088816216859
2005-08-01,1.2219,1.2058533333333334,0.8292882495383628
2005-08-02,1.2217,1.20627,0.8290017989339037
2005-08-03,1.2308,1.206926666666667,0.8285507542573698
2005-08-04,1.2319,1.20777,0.8279722132525232
2005-08-05,1.2386,1.208783333333333,0.8272781171150057
2005-08-08,1.237,1.20947,0.8268084367532886
2005-08-09,1.2367,1.2103766666666664,0.826189092651599
2005-08-10,1.2377,1.2114533333333335,0.8254548256089104
2005-08-11,1.2405,1.2124966666666666,0.8247445353801661
2005-08-12,1.2457,1.2137299999999998,0.8239064701375102
2005-08-15,1.2374,1.21533,0.8228217850295805
2005-08-16,1.2313,1.2167633333333332,0.8218525103484929
2005-08-17,1.2296,1.21804,0.8209911004564711
2005-08-18,1.2213,1.2188933333333334,0.8204163339422645
2005-08-19,1.2183,1.2198233333333335,0.8197908440293266
2005-08-22,1.2231,1.2205733333333335,0.81928711097517
2005-08-23,1.2233,1.2207966666666665,0.819137230060152
2005-08-24,1.2211,1.2208866666666665,0.8190768457896721
2005-08-25,1.2272,1.22157,0.818618662868276
2005-08-26,1.2307,1.2223499999999998,0.8180962899333253
2005-08-29,1.2289,1.2231333333333334,0.8175723551534311
2005-08-30,1.2181,1.2238533333333335,0.8170913726045603
2005-08-31,1.2198,1.2243033333333335,0.8167910457920285
2005-09-01,1.2388,1.2249733333333335,0.8163443013725468
2005-09-02,1.2541,1.2263,0.8154611432765229
2005-09-05,1.2538,1.2278766666666667,0.8144140426698664
2005-09-06,1.2483,1.22953,0.8133189104779875
2005-09-07,1.2451,1.2310666666666668,0.8123036932741253
2005-09-08,1.2418,1.2321266666666666,0.8116048674649252
2005-09-09,1.2415,1.2332,0.810898475510866
2005-09-12,1.2313,1.2335133333333332,0.8106924935279717
2005-09-13,1.2276,1.2337099999999999,0.8105632604096588
2005-09-14,1.2314,1.23373,0.8105501203666928
2005-09-15,1.2223,1.23341,0.8107604121905936
2005-09-16,1.2243,1.2329333333333332,0.811073861793014
2005-09-19,1.2139,1.2321633333333333,0.811580715760086
2005-09-20,1.2154,1.2314533333333335,0.8120486362996566
2005-09-21,1.2225,1.2309466666666666,0.8123828814679217
2005-09-22,1.2224,1.2303433333333333,0.8127812561805241
2005-09-23,1.2118,1.2292133333333335,0.8135284355305832
2005-09-26,1.2031,1.22807,0.8142858306122616
2005-09-27,1.2005,1.2270433333333335,0.8149671432413416
2005-09-28,1.2037,1.2261799999999998,0.8155409483110148
2005-09-29,1.2063,1.22568,0.8158736374910254
2005-09-30,1.2042,1.22521,0.8161866129071752
2005-10-03,1.1933,1.2242166666666665,0.8168488693450234
2005-10-04,1.1938,1.2232333333333334,0.8175055181622476
2005-10-05,1.1947,1.2223533333333334,0.8180940590009435
2005-10-06,1.2061,1.22165,0.8185650554577826
2005-10-07,1.2144,1.2211066666666668,0.8189292772676151
2005-10-10,1.2088,1.2204366666666666,0.819378856201742
2005-10-11,1.2022,1.2199066666666667,0.819734843102751
2005-10-12,1.2008,1.2192733333333332,0.8201606421311055
2005-10-13,1.198,1.2179133333333332,0.8210764860115937
2005-10-14,1.1999,1.2161066666666664,0.8222962897991406
2005-10-17,1.2022,1.2143866666666667,0.8234609514816807
2005-10-18,1.1937,1.2125666666666668,0.8246969238804739
2005-10-19,1.195,1.2108966666666667,0.8258342991006664
2005-10-20,1.1953,1.2093466666666666,0.8268927575219679
2005-10-21,1.2012,1.2080033333333333,0.8278122852861886
2005-10-24,1.1944,1.2067733333333335,0.8286560304061519
2005-10-25,1.2017,1.20591,0.829249280626249
2005-10-26,1.2059,1.20506,0.8298341991270144
2005-10-27,1.213,1.2047500000000002,0.8300477277443452
2005-10-28,1.2138,1.2044,0.8302889405513119
2005-10-31,1.2023,1.2040133333333334,0.8305555863168735
2005-11-01,1.2008,1.2035266666666664,0.8308914357250083
2005-11-02,1.1992,1.2027500000000002,0.8314279775514445
2005-11-03,1.2041,1.20214,0.831849867735871
2005-11-04,1.1933,1.2015233333333333,0.8322768041680423
2005-11-07,1.1824,1.2008333333333332,0.8327550312283137
2005-11-08,1.1741,1.1999533333333334,0.8333657420010777
2005-11-09,1.1738,1.198956666666667,0.8340585008632504
2005-11-10,1.1762,1.1979533333333332,0.8347570578709244
2005-11-11,1.1697,1.1968033333333332,0.8355591701226324
2005-11-14,1.1713,1.19607,0.8360714673890325
2005-11-15,1.1667,1.1951666666666665,0.8367033886487242
2005-11-16,1.1677,1.1942666666666668,0.8373339287707937
2005-11-17,1.1692,1.1930366666666667,0.838197205450517
2005-11-18,1.1679,1.1914866666666666,0.839287612674362
2005-11-21,1.1811,1.1905633333333334,0.8399385165005921
2005-11-22,1.1701,1.1894933333333333,0.840694077029996
2005-11-23,1.1776,1.18872,0.8412409987213136
2005-11-24,1.1783,1.1880633333333332,0.8417059696593056
2005-11-25,1.1763,1.1872766666666668,0.8422636678336697
2005-11-28,1.1726,1.1862899999999998,0.8429641993104554
2005-11-29,1.1793,1.18581,0.8433054199239338
2005-11-30,1.1769,1.1852066666666665,0.8437347073084301
2005-12-01,1.1745,1.1845133333333335,0.844228572071793
2005-12-02,1.1697,1.1834633333333333,0.8449775940107989
2005-12-05,1.1767,1.1828733333333332,0.845399056534653
2005-12-06,1.1783,1.1820933333333332,0.8459568900368838
2005-12-07,1.171,1.18093,0.8467902415892559
2005-12-08,1.1764,1.1797099999999998,0.8476659518017141
2005-12-09,1.1785,1.1785333333333332,0.8485122751442472
2005-12-12,1.1925,1.1782066666666666,0.8487475315592624
2005-12-13,1.1925,1.1779300000000001,0.8489468813936311
2005-12-14,1.202,1.1780233333333332,0.8488796203810338
2005-12-15,1.1999,1.1778833333333334,0.8489805158971602
2005-12-16,1.1983,1.17805,0.8488604049064131
2005-12-19,1.1977,1.17856,0.8484930762964974
2005-12-20,1.1955,1.1792733333333334,0.8479798293864583
2005-12-21,1.1872,1.1797199999999999,0.8476587664869631
2005-12-22,1.1822,1.17992,0.8475150857685266
2005-12-23,1.1859,1.18046,0.8471273910170611
2005-12-26,1.1859,1.1809466666666668,0.8467782908626976
2005-12-27,1.1852,1.1815633333333333,0.8463363509926115
2005-12-28,1.1916,1.1823599999999999,0.8457660949287866
2005-12-29,1.1825,1.1828033333333334,0.8454490884649744
2005-12-30,1.1797,1.1831966666666667,0.845168033491192
2006-01-02,1.1826,1.1832466666666666,0.8451323195501643
